State,Year,Quater,app_open_count,user_count,District
andhra-pradesh,2018,4,0,682479,krishna district
andhra-pradesh,2018,4,0,407495,spsr nellore district
andhra-pradesh,2018,4,0,257824,vizianagaram district
andhra-pradesh,2018,4,0,387058,ysr district
andhra-pradesh,2018,4,0,435668,west godavari district
andhra-pradesh,2018,4,0,665280,chittoor district
andhra-pradesh,2018,3,0,558982,east godavari district
andhra-pradesh,2018,3,0,228456,srikakulam district
andhra-pradesh,2018,3,0,769096,visakhapatnam district
andhra-pradesh,2018,3,0,314899,prakasam district
andhra-pradesh,2018,3,0,405855,anantapur district
andhra-pradesh,2018,3,0,394311,kurnool district
andhra-pradesh,2018,3,0,518931,guntur district
andhra-pradesh,2018,3,0,537086,krishna district
andhra-pradesh,2018,3,0,322446,spsr nellore district
andhra-pradesh,2018,3,0,203655,vizianagaram district
andhra-pradesh,2018,3,0,308391,ysr district
andhra-pradesh,2018,3,0,349782,west godavari district
andhra-pradesh,2018,3,0,515727,chittoor district
andhra-pradesh,2018,1,0,350356,east godavari district
andhra-pradesh,2018,1,0,143839,srikakulam district
andhra-pradesh,2018,1,0,497187,visakhapatnam district
andhra-pradesh,2018,1,0,189949,prakasam district
andhra-pradesh,2018,1,0,241192,anantapur district
andhra-pradesh,2018,1,0,240133,kurnool district
andhra-pradesh,2018,1,0,317065,guntur district
andhra-pradesh,2018,1,0,323673,krishna district
andhra-pradesh,2018,1,0,194475,spsr nellore district
andhra-pradesh,2018,1,0,128905,vizianagaram district
andhra-pradesh,2018,1,0,186800,ysr district
andhra-pradesh,2018,1,0,213335,west godavari district
andhra-pradesh,2018,1,0,309541,chittoor district
andhra-pradesh,2022,2,93383888,2564165,east godavari district
andhra-pradesh,2022,2,51087942,1086164,srikakulam district
andhra-pradesh,2022,2,93552701,3226029,visakhapatnam district
andhra-pradesh,2022,2,108172758,1487589,prakasam district
andhra-pradesh,2022,2,181499094,1928213,anantapur district
andhra-pradesh,2022,2,136447455,1825280,kurnool district
andhra-pradesh,2022,2,91997209,2514794,guntur district
andhra-pradesh,2022,2,95341487,2552107,krishna district
andhra-pradesh,2022,2,108755384,1509927,spsr nellore district
andhra-pradesh,2022,2,50230853,943242,vizianagaram district
andhra-pradesh,2022,2,106157470,1412848,ysr district
andhra-pradesh,2022,2,103338893,1714357,west godavari district
andhra-pradesh,2022,2,158771722,2392549,chittoor district
andhra-pradesh,2022,4,173720880,2835087,east godavari district
andhra-pradesh,2022,4,72666058,1204785,srikakulam district
andhra-pradesh,2022,4,208604256,3566854,visakhapatnam district
andhra-pradesh,2022,4,94432083,1642503,prakasam district
andhra-pradesh,2022,4,136685634,2128066,anantapur district
andhra-pradesh,2022,4,105333688,2018290,kurnool district
andhra-pradesh,2022,4,144773169,2774365,guntur district
andhra-pradesh,2022,4,156902257,2813645,krishna district
andhra-pradesh,2022,4,103101986,1663684,spsr nellore district
andhra-pradesh,2022,4,64406405,1044490,vizianagaram district
andhra-pradesh,2022,4,93975668,1556901,ysr district
andhra-pradesh,2022,4,129116752,1893310,west godavari district
andhra-pradesh,2022,4,189655966,2636036,chittoor district
andhra-pradesh,2022,3,85780890,2702234,east godavari district
andhra-pradesh,2022,3,46323107,1147016,srikakulam district
andhra-pradesh,2022,3,87888969,3397514,visakhapatnam district
andhra-pradesh,2022,3,114185009,1567520,prakasam district
andhra-pradesh,2022,3,181038520,2030824,anantapur district
andhra-pradesh,2022,3,143715547,1924127,kurnool district
andhra-pradesh,2022,3,91146114,2647100,guntur district
andhra-pradesh,2022,3,86220959,2685215,krishna district
andhra-pradesh,2022,3,105928407,1588875,spsr nellore district
andhra-pradesh,2022,3,46767889,995141,vizianagaram district
andhra-pradesh,2022,3,107976611,1487140,ysr district
andhra-pradesh,2022,3,97509407,1805967,west godavari district
andhra-pradesh,2022,3,162524274,2517657,chittoor district
andhra-pradesh,2022,1,87134562,2432305,east godavari district
andhra-pradesh,2022,1,46691467,1027283,srikakulam district
andhra-pradesh,2022,1,88803090,3061324,visakhapatnam district
andhra-pradesh,2022,1,104851997,1408929,prakasam district
andhra-pradesh,2022,1,155792533,1827094,anantapur district
andhra-pradesh,2022,1,119653214,1729513,kurnool district
andhra-pradesh,2022,1,88844052,2387051,guntur district
andhra-pradesh,2022,1,85871644,2423373,krishna district
andhra-pradesh,2022,1,101671767,1431664,spsr nellore district
andhra-pradesh,2022,1,44804002,892889,vizianagaram district
andhra-pradesh,2022,1,98878499,1339782,ysr district
andhra-pradesh,2022,1,87642475,1626039,west godavari district
andhra-pradesh,2022,1,144146671,2270705,chittoor district
delhi,2021,2,12452858,799590,south district
delhi,2021,2,16081193,1105640,central district
delhi,2021,2,16849531,1108471,new delhi district
delhi,2021,2,23164797,1666267,west district
delhi,2021,2,14495551,906878,south west district
delhi,2021,2,20866055,1346063,south east delhi district
delhi,2021,2,8634338,681073,shahdara district
delhi,2021,2,9159772,607021,north east district
delhi,2021,2,12706259,839185,east district
delhi,2021,2,16390828,1170137,north west district
delhi,2021,2,14196592,952374,north district
delhi,2021,4,25318053,911399,south district
delhi,2021,4,39285773,1263911,central district
delhi,2021,4,40877291,1263818,new delhi district
delhi,2021,4,45912758,1905278,west district
delhi,2021,4,26351151,1036466,south west district
delhi,2021,4,45953793,1537814,south east delhi district
delhi,2021,4,18226720,779798,shahdara district
delhi,2021,4,18668707,696743,north east district
delhi,2021,4,23373406,957392,east district
delhi,2021,4,32390512,1339480,north west district
delhi,2021,4,29311189,1093028,north district
delhi,2021,3,16742627,855177,south district
delhi,2021,3,24898251,1184217,central district
delhi,2021,3,24104453,1185588,new delhi district
delhi,2021,3,31060472,1785309,west district
delhi,2021,3,18051807,971552,south west district
delhi,2021,3,29182451,1441462,south east delhi district
delhi,2021,3,11815518,730209,shahdara district
delhi,2021,3,11448245,651695,north east district
delhi,2021,3,16541558,898137,east district
delhi,2021,3,21044731,1254464,north west district
delhi,2021,3,18954263,1022251,north district
delhi,2021,1,20969765,749173,south district
delhi,2021,1,31035635,1035060,central district
delhi,2021,1,31041137,1039016,new delhi district
delhi,2021,1,38915888,1559112,west district
delhi,2021,1,22664421,849223,south west district
delhi,2021,1,37073920,1260645,south east delhi district
delhi,2021,1,14514305,636908,shahdara district
delhi,2021,1,13760602,567107,north east district
delhi,2021,1,21924687,786308,east district
delhi,2021,1,26122744,1094464,north west district
delhi,2021,1,23178496,890194,north district
delhi,2019,2,3600582,453829,south district
delhi,2019,2,4621588,596940,central district
delhi,2019,2,4770362,637526,new delhi district
delhi,2019,2,6019764,919096,west district
delhi,2019,2,3366911,519422,south west district
delhi,2019,2,5600479,749218,south east delhi district
delhi,2019,2,2162335,352312,shahdara district
delhi,2019,2,1839705,298037,north east district
delhi,2019,2,3859544,487121,east district
delhi,2019,2,4251847,649377,north west district
delhi,2019,2,3638453,502570,north district
delhi,2019,4,14624629,533716,south district
delhi,2019,4,19757936,711015,central district
delhi,2019,4,19347259,757888,new delhi district
delhi,2019,4,22958268,1081496,west district
delhi,2019,4,12908740,605482,south west district
delhi,2019,4,22762701,883080,south east delhi district
delhi,2019,4,8243112,425305,shahdara district
delhi,2019,4,7378000,366088,north east district
delhi,2019,4,15006362,568283,east district
delhi,2019,4,15608488,758620,north west district
delhi,2019,4,14087176,598910,north district
delhi,2019,3,13735093,498200,south district
delhi,2019,3,18110411,658985,central district
delhi,2019,3,17907707,705546,new delhi district
delhi,2019,3,22146744,1008836,west district
delhi,2019,3,12320743,567496,south west district
delhi,2019,3,21257734,821304,south east delhi district
delhi,2019,3,7812781,391827,shahdara district
delhi,2019,3,6815269,334361,north east district
delhi,2019,3,14414183,532254,east district
delhi,2019,3,15312330,709448,north west district
delhi,2019,3,13548032,554029,north district
delhi,2019,1,0,407519,south district
delhi,2019,1,0,529918,central district
delhi,2019,1,0,558516,new delhi district
delhi,2019,1,0,820526,west district
delhi,2019,1,0,467571,south west district
delhi,2019,1,0,671667,south east delhi district
delhi,2019,1,0,310351,shahdara district
delhi,2019,1,0,262131,north east district
delhi,2019,1,0,439639,east district
delhi,2019,1,0,583438,north west district
delhi,2019,1,0,447987,north district
delhi,2020,2,10923789,608062,south district
delhi,2020,2,12170177,821609,central district
delhi,2020,2,13813232,858515,new delhi district
delhi,2020,2,19803207,1243875,west district
delhi,2020,2,13239503,688199,south west district
delhi,2020,2,17824740,1011931,south east delhi district
delhi,2020,2,7264987,498710,shahdara district
delhi,2020,2,8199505,437601,north east district
delhi,2020,2,12112696,641233,east district
delhi,2020,2,15252379,877218,north west district
delhi,2020,2,12248038,704186,north district
delhi,2020,4,17854518,699303,south district
delhi,2020,4,25639012,962750,central district
delhi,2020,4,26150844,971715,new delhi district
delhi,2020,4,34210894,1451042,west district
delhi,2020,4,20471250,792331,south west district
delhi,2020,4,31579571,1174221,south east delhi district
delhi,2020,4,12836928,591192,shahdara district
delhi,2020,4,12410314,525117,north east district
delhi,2020,4,19059130,734091,east district
delhi,2020,4,23345284,1019187,north west district
delhi,2020,4,19876007,827019,north district
delhi,2020,3,13811149,651616,south district
delhi,2020,3,17811726,888536,central district
delhi,2020,3,19755770,912051,new delhi district
delhi,2020,3,27128183,1343895,west district
delhi,2020,3,16937109,739034,south west district
delhi,2020,3,23898063,1088989,south east delhi district
delhi,2020,3,10118652,543831,shahdara district
delhi,2020,3,10076533,479924,north east district
delhi,2020,3,15039504,685955,east district
delhi,2020,3,19440720,946954,north west district
delhi,2020,3,16007620,763389,north district
delhi,2020,1,14596406,570329,south district
delhi,2020,1,20077306,765149,central district
delhi,2020,1,19988931,810489,new delhi district
delhi,2020,1,23777985,1160353,west district
delhi,2020,1,13628530,644981,south west district
delhi,2020,1,23452400,947535,south east delhi district
delhi,2020,1,8525491,460186,shahdara district
delhi,2020,1,7741484,399504,north east district
delhi,2020,1,15229722,604768,east district
delhi,2020,1,16316454,814249,north west district
delhi,2020,1,14929277,648654,north district
delhi,2018,2,0,206935,south district
delhi,2018,2,0,267154,central district
delhi,2018,2,0,282319,new delhi district
delhi,2018,2,0,406877,west district
delhi,2018,2,0,236789,south west district
delhi,2018,2,0,333350,south east delhi district
delhi,2018,2,0,152113,shahdara district
delhi,2018,2,0,127159,north east district
delhi,2018,2,0,221449,east district
delhi,2018,2,0,294038,north west district
delhi,2018,2,0,227958,north district
delhi,2018,4,0,344311,south district
delhi,2018,4,0,446787,central district
delhi,2018,4,0,470991,new delhi district
delhi,2018,4,0,686653,west district
delhi,2018,4,0,393208,south west district
delhi,2018,4,0,564640,south east delhi district
delhi,2018,4,0,257785,shahdara district
delhi,2018,4,0,216694,north east district
delhi,2018,4,0,373139,east district
delhi,2018,4,0,496928,north west district
delhi,2018,4,0,379177,north district
delhi,2018,3,0,264628,south district
delhi,2018,3,0,340549,central district
delhi,2018,3,0,363140,new delhi district
delhi,2018,3,0,515854,west district
delhi,2018,3,0,297663,south west district
delhi,2018,3,0,423177,south east delhi district
delhi,2018,3,0,192430,shahdara district
delhi,2018,3,0,159566,north east district
delhi,2018,3,0,280847,east district
delhi,2018,3,0,376806,north west district
delhi,2018,3,0,290251,north district
delhi,2018,1,0,156706,south district
delhi,2018,1,0,202723,central district
delhi,2018,1,0,212008,new delhi district
delhi,2018,1,0,308558,west district
delhi,2018,1,0,179197,south west district
delhi,2018,1,0,251213,south east delhi district
delhi,2018,1,0,114549,shahdara district
delhi,2018,1,0,95472,north east district
delhi,2018,1,0,169295,east district
delhi,2018,1,0,223679,north west district
delhi,2018,1,0,173622,north district
delhi,2022,2,4587356,1013938,south district
delhi,2022,2,5948542,1409776,central district
delhi,2022,2,5625084,1406687,new delhi district
delhi,2022,2,7350241,2124626,west district
delhi,2022,2,4151379,1155288,south west district
delhi,2022,2,6702101,1714507,south east delhi district
delhi,2022,2,2605709,870461,shahdara district
delhi,2022,2,2614033,779621,north east district
delhi,2022,2,3524812,1066632,east district
delhi,2022,2,4758442,1496002,north west district
delhi,2022,2,4685381,1222605,north district
delhi,2022,4,30173803,1117981,south district
delhi,2022,4,47227767,1558400,central district
delhi,2022,4,49393657,1552874,new delhi district
delhi,2022,4,52947462,2348063,west district
delhi,2022,4,29437122,1275864,south west district
delhi,2022,4,53203998,1894776,south east delhi district
delhi,2022,4,21436265,963656,shahdara district
delhi,2022,4,20440755,864990,north east district
delhi,2022,4,25719895,1177294,east district
delhi,2022,4,36305502,1655730,north west district
delhi,2022,4,35578523,1354521,north district
delhi,2022,3,4638847,1065631,south district
delhi,2022,3,5742476,1483786,central district
delhi,2022,3,5253294,1479669,new delhi district
delhi,2022,3,6992655,2235907,west district
delhi,2022,3,3934907,1215697,south west district
delhi,2022,3,6340232,1804123,south east delhi district
delhi,2022,3,2440841,917096,shahdara district
delhi,2022,3,2460332,822038,north east district
delhi,2022,3,3393992,1121596,east district
delhi,2022,3,4399466,1575473,north west district
delhi,2022,3,4322456,1288507,north district
delhi,2022,1,4684890,963775,south district
delhi,2022,1,6409314,1338465,central district
delhi,2022,1,6165616,1336911,new delhi district
delhi,2022,1,8118532,2017435,west district
delhi,2022,1,4590648,1097016,south west district
delhi,2022,1,7357594,1628157,south east delhi district
delhi,2022,1,2924454,826148,shahdara district
delhi,2022,1,3042375,739301,north east district
delhi,2022,1,3852805,1013024,east district
delhi,2022,1,5396333,1419688,north west district
delhi,2022,1,4981592,1159277,north district
tamil-nadu,2021,2,10014470,565156,tiruchirappalli district
tamil-nadu,2021,2,5788658,170759,ramanathapuram district
tamil-nadu,2021,2,20912278,635191,krishnagiri district
tamil-nadu,2021,2,7572362,430763,cuddalore district
tamil-nadu,2021,2,14405043,957182,kancheepuram district
tamil-nadu,2021,2,13987286,828168,tiruppur district
tamil-nadu,2021,2,11902186,329355,dharmapuri district
tamil-nadu,2021,2,6425418,267294,thoothukkudi district
tamil-nadu,2021,2,6514813,365299,thanjavur district
tamil-nadu,2021,2,10452990,675035,madurai district
tamil-nadu,2021,2,11401391,396885,tiruvannamalai district
tamil-nadu,2021,2,14905297,742566,salem district
tamil-nadu,2021,2,3829274,184857,nagapattinam district
tamil-nadu,2021,2,6705794,259721,tirupathur district
tamil-nadu,2021,2,2853636,108556,ariyalur district
tamil-nadu,2021,2,23465841,1988355,chennai district
tamil-nadu,2021,2,3953366,142446,the nilgiris district
tamil-nadu,2021,2,8787572,482323,erode district
tamil-nadu,2021,2,5491006,181017,karur district
tamil-nadu,2021,2,6466350,248488,kallakkurichi district
tamil-nadu,2021,2,7877686,309150,viluppuram district
tamil-nadu,2021,2,6718305,191659,pudukkottai district
tamil-nadu,2021,2,2624650,91400,perambalur district
tamil-nadu,2021,2,20466115,1393621,coimbatore district
tamil-nadu,2021,2,6465638,281847,virudhunagar district
tamil-nadu,2021,2,10288708,358919,dindigul district
tamil-nadu,2021,2,6634652,195549,sivaganga district
tamil-nadu,2021,2,3782378,166417,tenkasi district
tamil-nadu,2021,2,20067816,1344163,chengalpattu district
tamil-nadu,2021,2,4065120,305185,kanniyakumari district
tamil-nadu,2021,2,5628868,277572,tirunelveli district
tamil-nadu,2021,2,25866052,1626966,thiruvallur district
tamil-nadu,2021,2,4717639,200555,theni district
tamil-nadu,2021,2,5358940,266500,ranipet district
tamil-nadu,2021,2,6676942,326094,namakkal district
tamil-nadu,2021,2,7417717,370600,vellore district
tamil-nadu,2021,2,3476217,138929,thiruvarur district
tamil-nadu,2021,4,18168700,649095,tiruchirappalli district
tamil-nadu,2021,4,5823063,197871,ramanathapuram district
tamil-nadu,2021,4,41063180,731018,krishnagiri district
tamil-nadu,2021,4,15600629,496175,cuddalore district
tamil-nadu,2021,4,38045414,1094222,kancheepuram district
tamil-nadu,2021,4,38382082,954674,tiruppur district
tamil-nadu,2021,4,18597625,380374,dharmapuri district
tamil-nadu,2021,4,8325418,308403,thoothukkudi district
tamil-nadu,2021,4,11666398,419975,thanjavur district
tamil-nadu,2021,4,22579696,774490,madurai district
tamil-nadu,2021,4,15602060,459291,tiruvannamalai district
tamil-nadu,2021,4,30404374,853064,salem district
tamil-nadu,2021,4,6048155,213351,nagapattinam district
tamil-nadu,2021,4,13267509,298708,tirupathur district
tamil-nadu,2021,4,4097525,125914,ariyalur district
tamil-nadu,2021,4,61396354,2261346,chennai district
tamil-nadu,2021,4,5738513,163376,the nilgiris district
tamil-nadu,2021,4,17688206,555089,erode district
tamil-nadu,2021,4,6652899,209536,karur district
tamil-nadu,2021,4,10237398,287987,kallakkurichi district
tamil-nadu,2021,4,12145153,356755,viluppuram district
tamil-nadu,2021,4,6954715,222558,pudukkottai district
tamil-nadu,2021,4,3321994,105814,perambalur district
tamil-nadu,2021,4,56676456,1594082,coimbatore district
tamil-nadu,2021,4,9467511,325642,virudhunagar district
tamil-nadu,2021,4,14851971,414158,dindigul district
tamil-nadu,2021,4,7264948,226759,sivaganga district
tamil-nadu,2021,4,5242074,192159,tenkasi district
tamil-nadu,2021,4,47983778,1532535,chengalpattu district
tamil-nadu,2021,4,8404616,350058,kanniyakumari district
tamil-nadu,2021,4,8850319,319265,tirunelveli district
tamil-nadu,2021,4,64247558,1860992,thiruvallur district
tamil-nadu,2021,4,7732421,231118,theni district
tamil-nadu,2021,4,11305189,306295,ranipet district
tamil-nadu,2021,4,12188362,375908,namakkal district
tamil-nadu,2021,4,15475176,424585,vellore district
tamil-nadu,2021,4,4364001,160500,thiruvarur district
tamil-nadu,2021,3,13013878,607438,tiruchirappalli district
tamil-nadu,2021,3,7525400,184592,ramanathapuram district
tamil-nadu,2021,3,27316621,683549,krishnagiri district
tamil-nadu,2021,3,9827523,463831,cuddalore district
tamil-nadu,2021,3,19375692,1025651,kancheepuram district
tamil-nadu,2021,3,21671965,891753,tiruppur district
tamil-nadu,2021,3,15339761,355076,dharmapuri district
tamil-nadu,2021,3,8777581,288108,thoothukkudi district
tamil-nadu,2021,3,8199685,392930,thanjavur district
tamil-nadu,2021,3,13827478,725021,madurai district
tamil-nadu,2021,3,13794613,428728,tiruvannamalai district
tamil-nadu,2021,3,20472771,798213,salem district
tamil-nadu,2021,3,4991047,199299,nagapattinam district
tamil-nadu,2021,3,8722087,279522,tirupathur district
tamil-nadu,2021,3,3848076,117383,ariyalur district
tamil-nadu,2021,3,32604176,2124347,chennai district
tamil-nadu,2021,3,5408994,153030,the nilgiris district
tamil-nadu,2021,3,12194930,519095,erode district
tamil-nadu,2021,3,7353859,195366,karur district
tamil-nadu,2021,3,8113239,268553,kallakkurichi district
tamil-nadu,2021,3,9367720,333349,viluppuram district
tamil-nadu,2021,3,8715851,207359,pudukkottai district
tamil-nadu,2021,3,3559584,98707,perambalur district
tamil-nadu,2021,3,29670591,1494350,coimbatore district
tamil-nadu,2021,3,8566821,303934,virudhunagar district
tamil-nadu,2021,3,14066264,386724,dindigul district
tamil-nadu,2021,3,8437970,211419,sivaganga district
tamil-nadu,2021,3,5091451,179448,tenkasi district
tamil-nadu,2021,3,26216614,1438295,chengalpattu district
tamil-nadu,2021,3,5466962,327767,kanniyakumari district
tamil-nadu,2021,3,7647663,298663,tirunelveli district
tamil-nadu,2021,3,33893931,1744228,thiruvallur district
tamil-nadu,2021,3,6649668,215932,theni district
tamil-nadu,2021,3,6784440,286775,ranipet district
tamil-nadu,2021,3,9186158,351110,namakkal district
tamil-nadu,2021,3,9908984,397837,vellore district
tamil-nadu,2021,3,4216686,150058,thiruvarur district
tamil-nadu,2021,1,8836445,527667,tiruchirappalli district
tamil-nadu,2021,1,2470213,158933,ramanathapuram district
tamil-nadu,2021,1,18257136,592655,krishnagiri district
tamil-nadu,2021,1,6718405,401780,cuddalore district
tamil-nadu,2021,1,22914978,895950,kancheepuram district
tamil-nadu,2021,1,15416834,772074,tiruppur district
tamil-nadu,2021,1,7786122,306834,dharmapuri district
tamil-nadu,2021,1,3774093,249036,thoothukkudi district
tamil-nadu,2021,1,5383102,340874,thanjavur district
tamil-nadu,2021,1,10792871,630685,madurai district
tamil-nadu,2021,1,7105656,369304,tiruvannamalai district
tamil-nadu,2021,1,13212180,693137,salem district
tamil-nadu,2021,1,2709896,172162,nagapattinam district
tamil-nadu,2021,1,5673187,242300,tirupathur district
tamil-nadu,2021,1,1628883,101107,ariyalur district
tamil-nadu,2021,1,44025572,1865001,chennai district
tamil-nadu,2021,1,2667830,132909,the nilgiris district
tamil-nadu,2021,1,7891302,449675,erode district
tamil-nadu,2021,1,2748286,168402,karur district
tamil-nadu,2021,1,4214895,231208,kallakkurichi district
tamil-nadu,2021,1,5813660,287910,viluppuram district
tamil-nadu,2021,1,2798190,178074,pudukkottai district
tamil-nadu,2021,1,1379818,85113,perambalur district
tamil-nadu,2021,1,28188456,1304141,coimbatore district
tamil-nadu,2021,1,4141001,262406,virudhunagar district
tamil-nadu,2021,1,6175195,334350,dindigul district
tamil-nadu,2021,1,3022065,181917,sivaganga district
tamil-nadu,2021,1,2189726,155104,tenkasi district
tamil-nadu,2021,1,32721455,1259678,chengalpattu district
tamil-nadu,2021,1,4119075,284941,kanniyakumari district
tamil-nadu,2021,1,3981829,258947,tirunelveli district
tamil-nadu,2021,1,36786664,1522407,thiruvallur district
tamil-nadu,2021,1,3191924,187104,theni district
tamil-nadu,2021,1,5222726,248923,ranipet district
tamil-nadu,2021,1,5067526,304004,namakkal district
tamil-nadu,2021,1,7829717,346428,vellore district
tamil-nadu,2021,1,1944801,129468,thiruvarur district
tamil-nadu,2019,2,888105,229886,tiruchirappalli district
tamil-nadu,2019,2,222299,60663,ramanathapuram district
tamil-nadu,2019,2,1223317,252986,krishnagiri district
tamil-nadu,2019,2,567420,165183,cuddalore district
tamil-nadu,2019,2,2383830,447527,kancheepuram district
tamil-nadu,2019,2,1411179,324350,tiruppur district
tamil-nadu,2019,2,588276,131769,dharmapuri district
tamil-nadu,2019,2,336066,99080,thoothukkudi district
tamil-nadu,2019,2,477643,136597,thanjavur district
tamil-nadu,2019,2,1069867,268420,madurai district
tamil-nadu,2019,2,594681,154806,tiruvannamalai district
tamil-nadu,2019,2,1121130,302033,salem district
tamil-nadu,2019,2,235307,65797,nagapattinam district
tamil-nadu,2019,2,392426,96362,tirupathur district
tamil-nadu,2019,2,147113,39587,ariyalur district
tamil-nadu,2019,2,5191213,969955,chennai district
tamil-nadu,2019,2,237651,50589,the nilgiris district
tamil-nadu,2019,2,634853,185565,erode district
tamil-nadu,2019,2,236338,69047,karur district
tamil-nadu,2019,2,312180,88699,kallakkurichi district
tamil-nadu,2019,2,483368,119969,viluppuram district
tamil-nadu,2019,2,245413,66892,pudukkottai district
tamil-nadu,2019,2,111749,32787,perambalur district
tamil-nadu,2019,2,2460549,584160,coimbatore district
tamil-nadu,2019,2,348430,104054,virudhunagar district
tamil-nadu,2019,2,509924,131833,dindigul district
tamil-nadu,2019,2,264125,69744,sivaganga district
tamil-nadu,2019,2,196035,59877,tenkasi district
tamil-nadu,2019,2,4350196,667137,chengalpattu district
tamil-nadu,2019,2,357168,106688,kanniyakumari district
tamil-nadu,2019,2,349486,102281,tirunelveli district
tamil-nadu,2019,2,3676621,733978,thiruvallur district
tamil-nadu,2019,2,254448,71870,theni district
tamil-nadu,2019,2,471102,109648,ranipet district
tamil-nadu,2019,2,435958,131560,namakkal district
tamil-nadu,2019,2,706719,150242,vellore district
tamil-nadu,2019,2,166776,47988,thiruvarur district
tamil-nadu,2019,4,4026588,299366,tiruchirappalli district
tamil-nadu,2019,4,961831,80027,ramanathapuram district
tamil-nadu,2019,4,5693842,335178,krishnagiri district
tamil-nadu,2019,4,2459744,216583,cuddalore district
tamil-nadu,2019,4,11050988,564806,kancheepuram district
tamil-nadu,2019,4,6111411,427694,tiruppur district
tamil-nadu,2019,4,2525020,171677,dharmapuri district
tamil-nadu,2019,4,1491277,131336,thoothukkudi district
tamil-nadu,2019,4,2336862,181672,thanjavur district
tamil-nadu,2019,4,4634811,351234,madurai district
tamil-nadu,2019,4,2639455,202112,tiruvannamalai district
tamil-nadu,2019,4,4975680,390301,salem district
tamil-nadu,2019,4,989769,87998,nagapattinam district
tamil-nadu,2019,4,1825987,129026,tirupathur district
tamil-nadu,2019,4,617517,52294,ariyalur district
tamil-nadu,2019,4,22828193,1216610,chennai district
tamil-nadu,2019,4,970095,69335,the nilgiris district
tamil-nadu,2019,4,2893474,242324,erode district
tamil-nadu,2019,4,1036381,89726,karur district
tamil-nadu,2019,4,1382861,118948,kallakkurichi district
tamil-nadu,2019,4,2142547,157860,viluppuram district
tamil-nadu,2019,4,1061296,89251,pudukkottai district
tamil-nadu,2019,4,494635,43804,perambalur district
tamil-nadu,2019,4,12267898,767480,coimbatore district
tamil-nadu,2019,4,1588707,136782,virudhunagar district
tamil-nadu,2019,4,2388757,177010,dindigul district
tamil-nadu,2019,4,1107528,92648,sivaganga district
tamil-nadu,2019,4,824540,79619,tenkasi district
tamil-nadu,2019,4,22382821,829575,chengalpattu district
tamil-nadu,2019,4,1703596,147268,kanniyakumari district
tamil-nadu,2019,4,1506103,136178,tirunelveli district
tamil-nadu,2019,4,16550582,934744,thiruvallur district
tamil-nadu,2019,4,1142433,96179,theni district
tamil-nadu,2019,4,2023415,141642,ranipet district
tamil-nadu,2019,4,1979201,169515,namakkal district
tamil-nadu,2019,4,3676316,198172,vellore district
tamil-nadu,2019,4,719556,64519,thiruvarur district
tamil-nadu,2019,3,3188576,261919,tiruchirappalli district
tamil-nadu,2019,3,742215,68938,ramanathapuram district
tamil-nadu,2019,3,4362654,290478,krishnagiri district
tamil-nadu,2019,3,1968965,187772,cuddalore district
tamil-nadu,2019,3,9099325,503192,kancheepuram district
tamil-nadu,2019,3,5086753,371296,tiruppur district
tamil-nadu,2019,3,1988881,149491,dharmapuri district
tamil-nadu,2019,3,1169932,112797,thoothukkudi district
tamil-nadu,2019,3,1899755,156723,thanjavur district
tamil-nadu,2019,3,3683037,305793,madurai district
tamil-nadu,2019,3,2027981,174910,tiruvannamalai district
tamil-nadu,2019,3,3940685,342259,salem district
tamil-nadu,2019,3,792031,75279,nagapattinam district
tamil-nadu,2019,3,1372746,110825,tirupathur district
tamil-nadu,2019,3,492736,44894,ariyalur district
tamil-nadu,2019,3,18954685,1090190,chennai district
tamil-nadu,2019,3,743196,59223,the nilgiris district
tamil-nadu,2019,3,2276841,210555,erode district
tamil-nadu,2019,3,822025,78089,karur district
tamil-nadu,2019,3,1058365,101377,kallakkurichi district
tamil-nadu,2019,3,1636429,135787,viluppuram district
tamil-nadu,2019,3,853544,76291,pudukkottai district
tamil-nadu,2019,3,386355,37320,perambalur district
tamil-nadu,2019,3,9707815,669547,coimbatore district
tamil-nadu,2019,3,1273205,118223,virudhunagar district
tamil-nadu,2019,3,1791979,151511,dindigul district
tamil-nadu,2019,3,896599,79695,sivaganga district
tamil-nadu,2019,3,651705,68561,tenkasi district
tamil-nadu,2019,3,18193512,744424,chengalpattu district
tamil-nadu,2019,3,1266941,125378,kanniyakumari district
tamil-nadu,2019,3,1175307,117255,tirunelveli district
tamil-nadu,2019,3,13735986,828137,thiruvallur district
tamil-nadu,2019,3,845240,82211,theni district
tamil-nadu,2019,3,1585562,123211,ranipet district
tamil-nadu,2019,3,1602205,148504,namakkal district
tamil-nadu,2019,3,2853368,171770,vellore district
tamil-nadu,2019,3,563206,55010,thiruvarur district
tamil-nadu,2019,1,0,193798,tiruchirappalli district
tamil-nadu,2019,1,0,49864,ramanathapuram district
tamil-nadu,2019,1,0,212859,krishnagiri district
tamil-nadu,2019,1,0,138966,cuddalore district
tamil-nadu,2019,1,0,385091,kancheepuram district
tamil-nadu,2019,1,0,273869,tiruppur district
tamil-nadu,2019,1,0,111273,dharmapuri district
tamil-nadu,2019,1,0,82778,thoothukkudi district
tamil-nadu,2019,1,0,113549,thanjavur district
tamil-nadu,2019,1,0,224783,madurai district
tamil-nadu,2019,1,0,129411,tiruvannamalai district
tamil-nadu,2019,1,0,257624,salem district
